data_inicio,data_fim,id_evento,gravidade,descricao,latitude,longitude,tipo_ocorrencia
2023-04-08 12:52:54.000000 UTC,2023-04-08 15:17:07.000000 UTC,94445,Baixo,Pça general tibúrcio - urca,-22.9552043,-43.1663915,Bolsão d'água em via
2023-04-08 09:22:58.000000 UTC,2023-04-08 16:52:39.000000 UTC,94430,Baixo,Av. borges de medeiros - alt. r. batista da costa - lagoa,-22.9769764,-43.2179514,Bolsão d'água em via
2023-04-14 17:06:21.000000 UTC,2023-04-14 18:32:42.000000 UTC,94818,Baixo,R. ibiapina - alt. r. monsenhor alves rocha - penha,-22.8426708,-43.2721271,Bolsão d'água em via
2023-04-14 17:10:38.000000 UTC,2023-04-14 18:23:31.000000 UTC,94819,Baixo,Av. brasil - alt. ramos - sent. centro,-22.8510278,-43.2477585,Bolsão d'água em via
2023-04-14 17:34:53.000000 UTC,2023-04-14 18:21:14.000000 UTC,94822,Baixo,R. leopoldina rego - alt. viaduto de ramos - ramos,-22.8467963,-43.2663986,Bolsão d'água em via
2023-04-08 06:58:07.000000 UTC,2023-04-08 10:42:48.000000 UTC,94411,Baixo,R. de santana x r. frei caneca - centro,-22.9081212,-43.1939546,Bolsão d'água em via
2023-04-28 18:17:22.000000 UTC,2023-04-28 18:19:00.000000 UTC,95600,Baixo,Av. passos x r. buenos aires - centro,-22.9040087,-43.1834202,Bolsão d'água em via
2023-04-08 22:13:28.000000 UTC,2023-04-08 22:58:59.000000 UTC,94468,Baixo,Praça da república - alt. rua vinte de abril - centro,-22.9068124,-43.1889597,Bolsão d'água em via
2023-04-09 18:11:22.000000 UTC,2023-04-09 18:56:18.000000 UTC,94523,Baixo,Praça marechal âncora - centro,-22.9049078,-43.1704191,Bolsão d'água em via
2023-04-08 03:42:14.000000 UTC,2023-04-08 04:11:57.000000 UTC,94393,Baixo,R. dias da cruz - alt. rua vilela tavares  - méier,-22.9045871,-43.2882233,Bolsão d'água em via
2023-04-08 04:30:36.000000 UTC,2023-04-08 06:02:18.000000 UTC,94403,Baixo,R. do catete - alt. rua rua correia dutra - glória,-22.9269656,-43.1766115,Bolsão d'água em via
2023-04-08 04:37:40.000000 UTC,2023-04-08 06:02:01.000000 UTC,94405,Baixo,R. do catete - alt. rua silveira martins - glória,-22.9269656,-43.1766115,Bolsão d'água em via
2023-04-08 07:31:35.000000 UTC,2023-04-08 10:52:38.000000 UTC,94414,Baixo,R. do catete - alt. r. silveira martins - catete,-22.9269656,-43.1766115,Bolsão d'água em via
2023-04-08 07:44:16.000000 UTC,2023-04-08 11:30:47.000000 UTC,94418,Baixo,R. vinícius de moraes x av. eptácio pessoa - ipanema,-22.9832664,-43.2027898,Bolsão d'água em via
2023-04-28 11:42:07.000000 UTC,2023-04-28 15:00:11.000000 UTC,95585,Baixo,Av. vieira souto x  av. henrique dumont - ipanema,-22.9865649,-43.2049704,Bolsão d'água em via
2023-04-08 03:49:42.000000 UTC,2023-04-08 04:09:01.000000 UTC,94395,Baixo,R. goiás - alt. rua silvana - piedade,-22.8892726,-43.3105029,Bolsão d'água em via
2023-04-08 04:22:56.000000 UTC,2023-04-08 06:42:26.000000 UTC,94401,Baixo,Praia de botafogo - alt. rua visconde de ouro preto - botafogo - sent. copadabana,-22.9521886,-43.181076,Bolsão d'água em via
2023-04-08 08:54:50.000000 UTC,2023-04-08 16:54:01.000000 UTC,94426,Baixo,R. marquês de olinda x praia de botafogo - botafogo,-22.9437967,-43.1839729,Bolsão d'água em via
2023-04-08 09:18:26.000000 UTC,2023-04-08 11:29:50.000000 UTC,94429,Baixo,Av. infante dom henrique - alt. campo de futebol - flamengo - sent. z. sul,-22.9303189,-43.1730561,Bolsão d'água em via
2023-04-09 14:53:07.000000 UTC,2023-04-09 17:51:11.000000 UTC,94514,Baixo,R. bernardo de vasconcelos - alt. r. dr. lessa - realengo,-22.876013,-43.4340806,Bolsão d'água em via
2023-04-09 13:19:37.000000 UTC,2023-04-09 13:20:32.000000 UTC,94507,Baixo,Av. ernani cardoso x r. padre telemaco- cascadura,-22.8824192,-43.3354398,Bolsão d'água em via
2023-04-28 05:57:37.000000 UTC,2023-04-28 08:18:49.000000 UTC,95553,Baixo,Estrada da pedra - entre as estações brt venda de varandas e santa veridiana - guaratiba - sent. santa cruz,-22.9686009,-43.6478678,Bolsão d'água em via
2023-04-28 06:38:22.000000 UTC,2023-04-28 17:46:25.000000 UTC,95557,Baixo,Av dom joão vi - alt. estação brt mato alto - guaratiba - sent. santa cruz,-22.9942823,-43.5962884,Bolsão d'água em via
2023-04-09 10:15:37.000000 UTC,2023-04-09 11:26:01.000000 UTC,94493,Baixo,Av. min. edgard romero - alt. rua conselheiro galvão - madureira,-22.8661268,-43.3343465,Bolsão d'água em via
2023-04-09 13:29:52.000000 UTC,2023-04-09 17:51:02.000000 UTC,94509,Baixo,R. padre manso - madureira,-22.8797586,-43.3373623,Bolsão d'água em via
2023-04-08 07:40:50.000000 UTC,2023-04-08 10:39:12.000000 UTC,94417,Baixo,R. morais e silva x r. ibituruna - maracanã,-22.9143473,-43.2237356,Bolsão d'água em via
2023-04-08 07:25:09.000000 UTC,2023-04-08 14:00:27.000000 UTC,94413,Baixo,R. tonelero x r. siqueira campos - copacabana,-22.966589,-43.185360300000013,Bolsão d'água em via
2023-04-02 01:33:56.000000 UTC,2023-04-02 02:17:08.000000 UTC,94048,Baixo,"Rua tonelero, alt. r. siqueira campos - copacabana",-22.9664282,-43.1870582,Bolsão d'água em via
2023-04-08 06:53:29.000000 UTC,2023-04-08 15:22:13.000000 UTC,94410,Baixo,Estr. da barra da tijuca - alt. n° 1636 - itanhangá - sent. tijuca,-22.9983192,-43.3044309,Bolsão d'água em via
2023-04-28 04:58:49.000000 UTC,2023-04-28 07:08:39.000000 UTC,95548,Baixo,Av. presidente vargas - alt. cass - cidade nova - sent. av. francisco bicalho.,-22.9092224,-43.2026754,Bolsão d'água em via
2023-04-08 22:09:54.000000 UTC,2023-04-08 22:54:18.000000 UTC,94467,Baixo,Rua do santana - alt. rua frei caneca - cidade nova,-22.9128425,-43.1955186,Bolsão d'água em via
2023-04-08 04:55:20.000000 UTC,2023-04-08 06:45:22.000000 UTC,94406,Baixo,Estrada do bandeirantes - alt. estação brt arroio pavuna - jacarepaguá - sent. taquara,-22.9602998,-43.3789659,Bolsão d'água em via
2023-04-08 10:59:37.000000 UTC,2023-04-08 17:06:42.000000 UTC,94438,Baixo,R. benedito hipólito - alt. viaduto são sebastião - santa teresa,-22.9083653,-43.197354,Bolsão d'água em via
2023-04-28 09:07:10.000000 UTC,2023-04-28 17:48:04.000000 UTC,95572,Baixo,Estr. do catonho - alt. n° 1900 - jardim sulacap - sent. malé,-22.896515,-43.3977534,Bolsão d'água em via
2023-04-08 04:27:59.000000 UTC,2023-04-08 14:06:01.000000 UTC,94402,Baixo,Av. das américas - alt. estação brt bosque marapendi - barra da tijuca - sent. recreio.,-23.0034077,-43.323717599999988,Bolsão d'água em via
2023-04-08 08:22:04.000000 UTC,2023-04-08 10:40:50.000000 UTC,94421,Baixo,R. jardim botânico x r. pacheco leão - jardim botânico,-22.9642239,-43.2174748,Bolsão d'água em via
2023-04-14 16:58:30.000000 UTC,2023-04-14 18:12:29.000000 UTC,94817,Baixo,Rua cambaúba - alt. nº 1664 - jardim guanabara,-22.8171114,-43.2033873,Bolsão d'água em via
2023-04-14 17:45:25.000000 UTC,2023-04-14 18:10:15.000000 UTC,94827,Baixo,R. pio dutra -  freguesia (ilha do governador),-22.7927046,-43.1743914,Bolsão d'água em via
2023-04-26 20:51:55.000000 UTC,2023-04-27 01:01:12.000000 UTC,95448,Baixo,"Rua pio dutra, alt. n° 300 - freguesia (ilha do governador)",-22.7920755,-43.1735243,Bolsão d'água em via
2023-04-14 17:27:50.000000 UTC,2023-04-14 18:39:44.000000 UTC,94821,Medio,Av. teixeira de castro - alt. brt santa luzia - bonsucesso,-22.8552504,-43.252104,Alagamento
2023-04-26 21:16:45.000000 UTC,2023-04-27 00:23:36.000000 UTC,95450,Baixo,"Rua demétrio de tolêdo, alt. r. capanema - tauá (ilha do governador)",-22.793402,-43.1843797,Alagamento
2023-04-26 21:32:21.000000 UTC,2023-04-27 00:44:01.000000 UTC,95452,Baixo,"Rua max yantok, alt. ilha fiscal - bancários",-22.7917275,-43.182906,Alagamento
2023-04-28 05:38:15.000000 UTC,2023-04-28 13:11:37.000000 UTC,95550,Baixo,Av. francisco bicalho - alt. usina de asfalto - santo cristo - sent. centro,-22.9046586,-43.2097136,Bolsão d'água em via
2023-04-08 04:35:00.000000 UTC,2023-04-08 06:07:47.000000 UTC,94404,Baixo,Av. pres. vargas - alt. cass - cidade nova - sent. av francisco bicalho,-22.9101004,-43.205493,Bolsão d'água em via
2023-04-08 07:34:38.000000 UTC,2023-04-08 10:39:35.000000 UTC,94415,Baixo,Av. ayrton senna - alt. uptown - barra da tijuca - ambos os sentidos,-22.9828496,-43.3653116,Bolsão d'água em via
2023-04-01 22:59:51.000000 UTC,2023-04-02 00:36:10.000000 UTC,94045,Baixo,"Av. ayrton senna, alt. uptown barra - barra da tijuca - em ambos os sentidos",-22.9828496,-43.3653116,Bolsão d'água em via
2022-02-17 21:39:01.000000 UTC,2022-02-17 22:31:54.000000 UTC,71255,Baixo,"Rua da feira, alt. r. dos açudes - bangu - sent. padre miguel",-22.8826752,-43.4688412,Bolsão d'água em via
2022-02-07 15:35:07.000000 UTC,2022-02-07 16:28:03.000000 UTC,70899,Baixo,R. da feira - alt. r. dos açudes - bangu,-22.8804744,-43.4691468,Bolsão d'água em via
2022-02-21 19:09:36.000000 UTC,2022-02-21 20:03:15.000000 UTC,71370,Baixo,"Rua da feira, alt. r. dos açudes - bangu - sent. padre miguel",-22.8826752,-43.4688412,Bolsão d'água em via
2022-02-17 18:14:58.000000 UTC,2022-02-17 19:45:19.000000 UTC,71239,Baixo,R. demétrio de tolêdo - tauá,-22.7932988,-43.1841183,Bolsão d'água em via
2022-02-17 18:16:50.000000 UTC,2022-02-17 19:45:30.000000 UTC,71240,Baixo,R. prof hilárião da rocha - tauá,-22.7964058,-43.1848533,Bolsão d'água em via
2022-02-17 21:30:05.000000 UTC,2022-02-17 22:31:39.000000 UTC,71253,Baixo,"Rua tupitinga, alt. av. bacaxa - cosmos",-22.8913545,-43.6086877,Bolsão d'água em via
2022-02-07 15:40:53.000000 UTC,2022-02-07 15:49:26.000000 UTC,70900,Baixo,Rua barão do bom retiro - alt. av. eng. richard - vila isabel,-22.92053863012071,-43.259396760713187,Bolsão d'água em via
2022-02-07 15:12:03.000000 UTC,2022-02-07 15:38:58.000000 UTC,70896,Baixo,R. josé do patrocínio  - alt. r. mal. jofre - grajau,-22.9190938,-43.266166299999988,Bolsão d'água em via
2022-02-07 15:45:43.000000 UTC,2022-02-07 15:49:01.000000 UTC,70901,Baixo,R. nossa sra. de lourdes - alt. r. barão do bom retiro - grajau,-22.9211029,-43.2546746,Bolsão d'água em via
2022-02-17 17:54:06.000000 UTC,2022-02-17 18:52:11.000000 UTC,71236,Baixo,Av. brasil - alt. trevo das margaridas - irajá - sent. centro,-22.8204814,-43.3204012,Bolsão d'água em via
2022-02-21 16:54:50.000000 UTC,2022-02-21 20:43:42.000000 UTC,71369,Baixo,Trevo das margaridas - alt. av. brasil - irajá - sent. rod. pres. dutra,-22.8204814,-43.3204012,Bolsão d'água em via
2022-02-06 15:42:06.000000 UTC,2022-02-06 17:15:09.000000 UTC,70865,Baixo,"Av. brasil ,alt. trevo das margaridas - sent. centro",-22.8199503,-43.3163704,Bolsão d'água em via
2022-02-09 02:22:41.000000 UTC,2022-02-09 02:33:41.000000 UTC,70968,Baixo,"Rua mario ribeiro, 201 - leblon - sent. lagoa",-22.9776408,-43.2203293,Bolsão d'água em via
2022-02-07 16:18:23.000000 UTC,2022-02-07 17:36:27.000000 UTC,70906,Baixo,Av. prof. bernardino rocha - pavuna,-22.8130674,-43.3736976,Bolsão d'água em via
2022-02-07 17:38:54.000000 UTC,2022-02-07 18:38:57.000000 UTC,70916,Baixo,Av. prof. bernardino rocha - pavuna,-22.8130674,-43.3736976,Bolsão d'água em via
2022-02-17 19:30:36.000000 UTC,2022-02-17 20:24:42.000000 UTC,71247,Baixo,"Av. braz crispino, alt. estr. das canárias - ilha do governador - sent. estr. do galeão",-22.8126375,-43.2273617,Bolsão d'água em via
2022-02-18 06:22:07.000000 UTC,2022-02-18 17:18:07.000000 UTC,71261,Baixo,"Av. epitácio pessoa, alt. r. redentor - ipanema",-22.973035,-43.2078636,Bolsão d'água em via
2022-02-07 17:33:21.000000 UTC,2022-02-07 18:07:25.000000 UTC,70914,Baixo,R. vinícius de moraes - alt. av. epitácio pessoa - ipanema,-22.980085913960771,-43.202489392590323,Bolsão d'água em via
2022-02-07 20:25:12.000000 UTC,2022-02-07 21:57:26.000000 UTC,70934,Baixo,"R. mapendi, 970 - taquara",-22.9302209,-43.3757111,Bolsão d'água em via
2022-02-07 16:14:52.000000 UTC,2022-02-07 17:08:56.000000 UTC,70905,Baixo,"R. da reverência, 48 - curicica",-22.9593738,-43.3910008,Bolsão d'água em via
2022-02-07 16:19:57.000000 UTC,2022-02-07 17:36:41.000000 UTC,70907,Baixo,Rua da ventura - curicica,-22.9530675,-43.3896884,Bolsão d'água em via
2022-02-18 20:38:21.000000 UTC,2022-02-18 22:30:44.000000 UTC,71292,Baixo,"Rua do catete, alt. r. silveira martins - catete",-22.9258769,-43.178293,Bolsão d'água em via
2022-02-21 21:18:45.000000 UTC,2022-02-21 21:22:17.000000 UTC,71376,Baixo,"Rua bernardo de vasconcelos, 1746 - realengo",-22.87555,-43.4382519,Bolsão d'água em via
2022-02-07 06:00:24.000000 UTC,2022-02-07 07:32:11.000000 UTC,70869,Baixo,"Estr. da pedra, alt. est. brt santa veridiana - guaratiba - sent. av. dom joão vi",-22.9942823,-43.5962884,Bolsão d'água em via
2022-02-21 19:41:15.000000 UTC,2022-02-21 20:03:38.000000 UTC,71372,Baixo,"Av. cesário de melo, alt. r aurélio de figueiredo - campo grande",-22.9094738,-43.5807627,Bolsão d'água em via
2022-02-07 20:12:29.000000 UTC,2022-02-07 20:55:56.000000 UTC,70933,Baixo,Av. cesário de melo - alt. estação brt inhoaíba - sent. paciênca.,-22.9150716,-43.6057638,Bolsão d'água em via
2022-02-21 19:25:40.000000 UTC,2022-02-21 22:05:06.000000 UTC,71371,Baixo,"Av. cesário de melo, alt. r. moranga - inhoaíba - sent. campo grande",-22.9120765,-43.593072799999987,Bolsão d'água em via
2022-02-17 21:24:38.000000 UTC,2022-02-17 23:49:35.000000 UTC,71251,Baixo,"Av. cesário de melo, alt. r. moranga - inhoaíba - sent. campo grande",-22.9121472,-43.5930144,Bolsão d'água em via
2022-02-07 15:58:42.000000 UTC,2022-02-07 18:16:42.000000 UTC,70902,Baixo,Av. min. edgard romero - alt. r. conselheiro galvão - madureira - sent. vicente de carvalho,-22.8724265,-43.3364431,Bolsão d'água em via
2022-02-17 18:12:52.000000 UTC,2022-02-17 19:45:08.000000 UTC,71238,Baixo,R. max yantok - bancários,-22.7917275,-43.182906,Bolsão d'água em via
2022-02-17 18:18:29.000000 UTC,2022-02-17 19:45:42.000000 UTC,71241,Baixo,Rua ilha fiscal - bancários,-22.788895,-43.183477,Bolsão d'água em via
2022-02-18 18:31:11.000000 UTC,2022-02-18 21:34:19.000000 UTC,71283,Baixo,R. tonelero - alt. r. siqueira campos - copacabana,-22.9671127,-43.1861562,Bolsão d'água em via
2022-02-07 16:48:58.000000 UTC,2022-02-08 22:00:43.000000 UTC,70911,Baixo,Av. eng. souza filho - muzema ,-22.9786046,-43.3336748,Bolsão d'água em via
2022-02-09 20:59:46.000000 UTC,2022-02-09 23:10:15.000000 UTC,70994,Baixo,"Av. eng. souza filho, 613 - itanhangá - sent. estr. da barra da tijuca",-22.9887556,-43.323884,Bolsão d'água em via
2022-02-17 23:04:44.000000 UTC,2022-02-18 00:45:42.000000 UTC,71257,Baixo,"Estr. do itanhangá, 1020 - itanhangá - sent. rio das pedras",-22.995249,-43.311421,Bolsão d'água em via
2022-02-09 18:19:20.000000 UTC,2022-02-09 20:38:49.000000 UTC,70988,Baixo,"Estr. do itanhangá, 1020 - itanhangá - sent. rio das pedras",-22.995249,-43.311421,Bolsão d'água em via
2022-02-21 15:42:24.000000 UTC,2022-02-21 17:40:47.000000 UTC,71366,Baixo,Av. brasil - alt. viaduto ataulfo alves - benfica - sent. zona oeste,-22.8790547,-43.2401616,Bolsão d'água em via
2022-02-17 18:31:03.000000 UTC,2022-02-17 19:15:35.000000 UTC,71243,Baixo,R. eduardo nadruz - portuguesa,-22.8001606,-43.210776,Bolsão d'água em via
2022-02-17 18:33:17.000000 UTC,2022-02-17 19:46:03.000000 UTC,71244,Baixo,Rua manoel antônio sendas - portuguesa,-22.8001044,-43.2111635,Bolsão d'água em via
2022-02-07 21:32:37.000000 UTC,2022-02-08 06:56:01.000000 UTC,70939,Baixo,Estrada da pedra - alt. estação brt santa veridiana - santa cruz - sent. guaratiba,-22.94048,-43.66514,Bolsão d'água em via
2022-02-17 18:43:26.000000 UTC,2022-02-17 19:46:35.000000 UTC,71246,Baixo,"Estr. de tubiacanga, 131 - ilha do governador",-22.7840631,-43.2279984,Bolsão d'água em via
2022-02-07 16:27:16.000000 UTC,2022-02-07 20:47:45.000000 UTC,70910,Baixo,Av. pastor m. l. king júnior - alt. hosp. ronaldo gazolla - acari,-22.825436694402281,-43.347424435581971,Bolsão d'água em via
2022-02-07 15:04:59.000000 UTC,2022-02-07 15:23:43.000000 UTC,70895,Baixo,R. teodoro da silva - alt. r. sousa franco - vila isabel,-22.9175689,-43.2454703,Bolsão d'água em via
2022-02-21 21:11:02.000000 UTC,2022-02-21 21:17:05.000000 UTC,71375,Baixo,"Estr. da caroba, 685 (alt. da feuc) campo grande ",-22.8988927,-43.554047999999987,Bolsão d'água em via
2022-02-21 22:06:54.000000 UTC,2022-02-21 22:07:52.000000 UTC,71379,Baixo,"Estr. do mendanha, 1161 - campo grande - em ambos os sentidos",-22.8711864,-43.554676699999987,Bolsão d'água em via
2022-02-21 20:32:52.000000 UTC,2022-02-21 20:44:46.000000 UTC,71373,Baixo,"Av. cesário de melo, 4351 (alt. cemitério) - campo grande",-22.9068941,-43.573388,Bolsão d'água em via
2022-02-17 21:27:25.000000 UTC,2022-02-17 22:36:13.000000 UTC,71252,Baixo,Rua armando amaral rebello - campo grande,-22.8861057,-43.5748127,Bolsão d'água em via
2022-02-17 21:10:29.000000 UTC,2022-02-17 21:16:48.000000 UTC,71248,Baixo,"Estr. rio do a, alt. estr. rio são paulo - campo grande",-22.8968106,-43.5636889,Bolsão d'água em via
2022-02-12 22:52:49.000000 UTC,2022-02-13 00:03:00.000000 UTC,71099,Baixo,"R. silva freire, 22 - engenho novo - sent. r. 24 de maio",-22.9024462,-43.2687688,Bolsão d'água em via
2022-02-10 11:22:33.000000 UTC,2022-02-10 18:12:07.000000 UTC,71013,Baixo,Rua antônio cordeiro - freguesia,-22.9427697,-43.3375179,Bolsão d'água em via
2022-02-07 17:35:00.000000 UTC,2022-02-07 20:06:17.000000 UTC,70915,Baixo,Estr. do catonho - alt. estr. do cafundá - taquara,-22.906765903133035,-43.379954660990911,Bolsão d'água em via
2022-02-07 18:27:41.000000 UTC,2022-02-07 20:49:08.000000 UTC,70924,Baixo,Estr. da pedra - alt. brt pingo d´agua - guaratiba ,-22.9652037,-43.6469919,Bolsão d'água em via
2022-02-17 21:33:24.000000 UTC,2022-02-17 22:15:46.000000 UTC,71254,Baixo,"Av. ayrton senna, alt. ponte nova brt - barra da tijuca - sent. orla",-22.9860018,-43.3654065,Bolsão d'água em via
2022-02-22 07:26:28.000000 UTC,2022-02-22 10:00:46.000000 UTC,71386,Baixo,Mergulhinho - alt. jardim oceânico - barra - ambos os sentidos,-23.0110064,-43.3091914,Bolsão d'água em via
2022-02-18 19:02:23.000000 UTC,2022-02-18 19:50:11.000000 UTC,71285,Baixo,R. pacheco leão - alt. r. jardim botânico,-22.9663775,-43.229963,Bolsão d'água em via
2022-02-18 18:50:19.000000 UTC,2022-02-18 22:18:09.000000 UTC,71284,Baixo,R. jardim botânico - alt. r. prof. saldanha,-22.9603817,-43.2050687,Bolsão d'água em via
2022-02-18 19:51:59.000000 UTC,2022-02-18 22:31:59.000000 UTC,71286,Baixo,"Rua jardim botânico, alt. parque lage - jardim botânico",-22.9636733,-43.2166721,Bolsão d'água em via
2022-02-17 18:39:33.000000 UTC,2022-02-17 19:46:20.000000 UTC,71245,Baixo,Rua uçá - jardim guanabara,-22.8170464,-43.2016845,Bolsão d'água em via
2022-02-21 21:35:36.000000 UTC,2022-02-21 21:36:13.000000 UTC,71377,Baixo,"Av. de santa cruz, 11930 - sen. vasconcelos",-22.8922333,-43.5289064,Bolsão d'água em via
2022-02-07 17:10:13.000000 UTC,2022-02-07 22:22:36.000000 UTC,70913,Baixo,Av. gilka machado - alt. av. genaro de carvalho - recreio,-23.0217233,-43.4767081,Bolsão d'água em via
2022-02-10 12:02:02.000000 UTC,2022-02-10 18:11:58.000000 UTC,71014,Baixo,R. júlio pôrto carrero - alt. r. orizona - freguesia ,-22.9445325,-43.3429197,Bolsão d'água em via
2022-02-17 18:20:28.000000 UTC,2022-02-17 19:45:52.000000 UTC,71242,Baixo,"R. pio dutra, 513 - freguesia (ilha do governador)",-22.7932202,-43.175099499999988,Bolsão d'água em via
2022-02-18 20:29:08.000000 UTC,2022-02-18 23:49:44.000000 UTC,71291,Baixo,"Rua professor abelardo lóbo, alt. praça marcos tamoyo - lagoa",-22.9614293,-43.2049368,Alagamento
2022-02-18 20:03:09.000000 UTC,2022-02-19 07:36:16.000000 UTC,71288,Baixo,"Rua são zózimo, 57 - taquara",-22.9469412,-43.3750926,Alagamento
2022-02-18 20:00:05.000000 UTC,2022-02-19 07:36:04.000000 UTC,71287,Baixo,"Rua são zacarias, 26 - taquara",-22.9474698,-43.3744302,Alagamento
2022-02-18 20:55:21.000000 UTC,2022-02-19 07:36:21.000000 UTC,71293,Baixo,"Rua do castor, 127 - curicica",-22.9538206,-43.3781657,Alagamento
2022-02-18 20:16:37.000000 UTC,2022-02-19 01:25:57.000000 UTC,71289,Baixo,"Rua vila aurora, 170 - curicica",-22.9380362,-43.3802712,Alagamento
2022-02-07 18:42:49.000000 UTC,2022-02-07 21:08:49.000000 UTC,70927,Baixo,Av. campo mourão / av. pilar do sul / rua ronda alves - jardim maravilha - guaratiba,-22.9622272,-43.6050691,Alagamento
2022-02-07 17:41:00.000000 UTC,2022-02-07 20:56:20.000000 UTC,70918,Baixo,Av. cesário de melo - alt. r. adolfo lemos - inhoaíba,-22.9137419,-43.5973936,Alagamento
2022-02-17 22:06:56.000000 UTC,2022-02-18 00:16:53.000000 UTC,71256,Baixo,"Estrada do tingui, alt. estr. carvalho ramos - inhoaíba",-22.8908804,-43.5896978,Alagamento
2022-02-17 21:14:51.000000 UTC,2022-02-17 23:06:48.000000 UTC,71249,Baixo,"Av. cesário de melo, alt. r. aurélio de figueiredo - campo grande",-22.9094738,-43.5807627,Alagamento
2022-02-18 20:59:18.000000 UTC,2022-02-19 07:36:29.000000 UTC,71294,Baixo,"Rua gambia, 26 - jacarepaguá",-22.950304,-43.3762943,Alagamento
2022-02-18 21:23:26.000000 UTC,2022-02-19 07:36:39.000000 UTC,71295,Baixo,"Rua são longino, alt. r. são turíbio - taquara",-22.947011,-43.3739006,Alagamento
2022-11-16 08:51:57.000000 UTC,2022-11-16 09:48:29.000000 UTC,84478,Baixo,Av. emb. abelardo bueno - alt. brt arroio pavuna - jacarepaguá - ambos os sentidos,-22.9730632,-43.3785277,Bolsão d'água em via
2022-11-01 15:53:41.000000 UTC,2022-11-01 19:10:01.000000 UTC,83612,Baixo,Av. borges de medeiros - alt. nº 3525 - lagoa,-22.9627385,-43.2080876,Bolsão d'água em via
2022-11-02 00:00:22.000000 UTC,2022-11-02 03:15:51.000000 UTC,83631,Baixo,"Av. borges de medeiros, alt. paróquia são josé da lagoa - lagoa - sent. túnel rebouças",-22.9625962,-43.2080331,Bolsão d'água em via
2022-11-01 15:50:35.000000 UTC,2022-11-01 18:33:39.000000 UTC,83611,Baixo,Praça marcos tamoio - lagoa,-22.9617351,-43.2047325,Bolsão d'água em via
2022-11-28 13:39:14.000000 UTC,2022-11-28 14:25:29.000000 UTC,85188,Baixo,Rua bento lisboa - largo do machado,-22.9311212,-43.1785245,Bolsão d'água em via
2022-11-28 14:29:06.000000 UTC,2022-11-28 17:05:36.000000 UTC,85200,Baixo,"Av. mem de sá, 99 - centro",-22.9129654,-43.1833295,Bolsão d'água em via
2022-11-28 13:35:11.000000 UTC,2022-11-28 14:20:01.000000 UTC,85187,Baixo,R. riachuelo - alt. monte alegre - centro,-22.9151765,-43.187511099999988,Bolsão d'água em via
2022-11-21 17:26:38.000000 UTC,2022-11-21 18:51:41.000000 UTC,84777,Baixo,Av. mal. floriano - alt. nº 80 - centro,-22.901635,-43.184202,Bolsão d'água em via
2022-11-09 15:33:55.000000 UTC,2022-11-09 16:02:44.000000 UTC,84100,Baixo,"R. haddock lobo , alt. av. paulo de frontin - estácio",-22.9189372,-43.213431,Bolsão d'água em via
2022-11-02 15:55:40.000000 UTC,2022-11-02 16:02:18.000000 UTC,83678,Baixo,Estrada do galeão - alt. restaurante siri da ilha - ilha do governador - sent. jardim guanabara,-22.811957,-43.2181706,Bolsão d'água em via
2022-11-28 13:40:46.000000 UTC,2022-11-28 15:15:56.000000 UTC,85189,Baixo,R. do catete - largo do machado,-22.9269656,-43.1766115,Bolsão d'água em via
2022-11-01 16:34:31.000000 UTC,2022-11-01 18:32:05.000000 UTC,83617,Baixo,"R. vinícius de moraes, alt. av. epitacio pessoa - lagoa",-22.9797488,-43.2024596,Bolsão d'água em via
2022-11-11 21:53:20.000000 UTC,2022-11-11 22:36:26.000000 UTC,84264,Baixo,R. alcobaça - anchieta,-22.8270004,-43.3921766,Bolsão d'água em via
2022-11-28 13:46:30.000000 UTC,2022-11-28 15:16:03.000000 UTC,85191,Baixo,R. muniz barreto - alt. r. marques de olinda - botafogo,-22.943933141778736,-43.183729819573983,Bolsão d'água em via
2022-11-28 13:54:48.000000 UTC,2022-11-28 15:16:06.000000 UTC,85194,Baixo,R. são clemente - alt. r. guilhermina guinle - botafogo,-22.949537,-43.1888472,Bolsão d'água em via
2022-11-01 14:02:37.000000 UTC,2022-11-01 16:48:53.000000 UTC,83595,Baixo,R. da reverência - curicica,-22.9574839,-43.3906536,Bolsão d'água em via
2022-11-01 14:03:32.000000 UTC,2022-11-01 16:15:43.000000 UTC,83596,Baixo,R. da ventura - alt. r. aurelino ferreira - curicica,-22.9530675,-43.3896884,Bolsão d'água em via
2022-11-28 14:21:31.000000 UTC,2022-11-28 16:32:27.000000 UTC,85198,Baixo,Rua haddock lobo - alt. r. sampaio ferraz - estácio,-22.9159689,-43.2069107,Bolsão d'água em via
2022-11-28 14:16:27.000000 UTC,2022-11-28 18:12:48.000000 UTC,85197,Baixo,R. alm. tamandaré - flamengo,-22.9321124,-43.1758483,Bolsão d'água em via
2022-11-28 15:31:30.000000 UTC,2022-11-28 18:12:53.000000 UTC,85206,Baixo,Av. infante dom henrique - flamengo ,-22.9303189,-43.1730561,Bolsão d'água em via
2022-11-09 15:37:09.000000 UTC,2022-11-09 16:05:08.000000 UTC,84101,Baixo,Praia de sepetiba - alt. nº 1886 - sepetiba,-22.9764534,-43.7053197,Bolsão d'água em via
2022-11-01 16:32:09.000000 UTC,2022-11-01 18:36:58.000000 UTC,83616,Baixo,R. tonelero - alt. rua siqueira campos - copacabana,-22.9663745,-43.185085699999988,Bolsão d'água em via
